"StartDate","EndDate","Status","Duration__in_seconds_","consent","age","gender","Partner_Availabilty1","Partner_Availabilty2","FearBeingSingle1","FearBeingSingle2","FearBeingSingle3","DAuse","RsStatus","SexOrient","Q_TotalDuration","Dummy_Relationship","Dummy_Female","PartnerAvail","FOBS","c_PAmany","RsStatus_inRShip","Gndr_F"
2019-12-06 12:42:52,2019-12-06 13:13:03,0,1810,1,48,2,5,5,1,5,1,7,1,3,1810,0,1,5,2.33333333333333,2.1139,0,1
2019-12-09 12:26:59,2019-12-09 12:33:12,0,372,1,29,1,2,3,4,5,4,3,1,1,372,0,0,2.5,4.33333333333333,-0.3861,0,0
2019-12-09 09:24:19,2019-12-09 11:19:02,0,6882,1,25,2,5,5,1,3,1,2,1,1,6882,0,1,5,1.66666666666667,2.1139,0,1
2019-12-06 16:27:34,2019-12-06 17:12:37,0,2702,1,64,1,1,5,1,1,1,1,1,1,2702,0,0,3,1,0.1139,0,0
2019-12-05 12:39:30,2019-12-05 12:56:58,0,1047,1,59,1,1,1,1,1,1,1,1,1,1047,0,0,1,1,-1.8861,0,0
2019-12-05 13:44:19,2019-12-05 14:01:45,0,1045,1,48,2,1,1,1,1,1,1,1,4,1045,0,1,1,1,-1.8861,0,1
2019-12-06 21:47:23,2019-12-06 22:21:30,0,2047,1,27,2,2,1,2,3,3,1,1,1,2047,0,1,1.5,2.66666666666667,-1.3861,0,1
2019-12-07 08:42:34,2019-12-07 09:07:10,0,1476,1,58,2,3,3,1,1,1,1,1,1,1476,0,1,3,1,0.1139,0,1
2019-12-06 23:58:46,2019-12-07 00:08:02,0,556,1,21,1,1,2,2,2,3,1,1,1,556,0,0,1.5,2.33333333333333,-1.3861,0,0
2019-12-06 19:30:52,2019-12-06 19:43:14,0,741,1,26,2,5,5,1,1,1,1,1,3,741,0,1,5,1,2.1139,0,1
2019-12-06 21:57:02,2019-12-06 22:23:43,0,1600,1,58,1,1,1,1,5,5,1,1,1,1600,0,0,1,3.66666666666667,-1.8861,0,0
2019-12-07 17:31:23,2019-12-07 17:44:41,0,797,1,61,1,1,1,1,1,1,1,1,1,797,0,0,1,1,-1.8861,0,0
2019-12-08 06:59:17,2019-12-08 07:31:53,0,1955,1,51,1,5,5,1,1,1,1,1,1,1955,0,0,5,1,2.1139,0,0
2019-12-08 10:01:23,2019-12-08 10:25:36,0,1453,1,48,1,5,5,1,1,1,1,1,1,1453,0,0,5,1,2.1139,0,0
2019-12-06 15:12:44,2019-12-06 15:25:11,0,747,1,20,1,2,5,5,4,4,5,1,1,747,0,0,3.5,4.33333333333333,0.6139,0,0
2019-12-05 13:12:36,2019-12-05 13:20:13,0,456,1,20,1,3,4,4,2,3,5,1,1,456,0,0,3.5,3,0.6139,0,0
2019-12-08 00:06:14,2019-12-08 00:20:24,0,850,1,23,1,3,4,3,3,3,2,1,1,850,0,0,3.5,3,0.6139,0,0
2019-12-05 12:46:00,2019-12-05 12:54:14,0,493,1,29,1,4,2,4,4,2,7,1,3,493,0,0,3,3.33333333333333,0.1139,0,0
2019-12-05 13:31:10,2019-12-05 13:48:20,0,1030,1,20,1,5,5,4,5,4,6,1,4,1030,0,0,5,4.33333333333333,2.1139,0,0
2019-12-05 22:59:00,2019-12-05 23:10:31,0,690,1,28,1,5,5,3,5,4,4,1,1,690,0,0,5,4,2.1139,0,0
2019-12-06 20:22:26,2019-12-06 20:38:45,0,979,1,28,1,4,4,1,1,1,2,1,3,979,0,0,4,1,1.1139,0,0
2019-12-07 18:50:50,2019-12-07 19:00:58,0,607,1,28,1,1,3,2,4,3,2,1,3,607,0,0,2,3,-0.8861,0,0
2019-12-06 12:46:31,2019-12-06 12:53:42,0,430,1,42,1,4,4,2,2,3,6,1,1,430,0,0,4,2.33333333333333,1.1139,0,0
2019-12-11 08:24:08,2019-12-11 08:38:08,0,839,1,23,1,3,3,4,2,2,2,1,1,839,0,0,3,2.66666666666667,0.1139,0,0
2019-12-05 13:14:02,2019-12-05 13:49:28,0,2126,1,41,1,3,4,2,1,1,1,1,1,2126,0,0,3.5,1.33333333333333,0.6139,0,0
2019-12-07 17:38:19,2019-12-07 17:59:30,0,1270,1,47,2,1,1,4,4,4,1,1,1,1270,0,1,1,4,-1.8861,0,1
2019-12-07 22:36:48,2019-12-07 22:59:51,0,1383,1,65,2,2,2,1,2,2,1,1,1,1383,0,1,2,1.66666666666667,-0.8861,0,1
2019-12-10 06:20:37,2019-12-10 06:38:16,0,1058,1,28,2,2,2,2,1,1,1,1,1,1058,0,1,2,1.33333333333333,-0.8861,0,1
2019-12-04 10:44:38,2019-12-04 10:50:57,0,378,1,33,1,3,3,3,3,3,5,1,1,378,0,0,3,3,0.1139,0,0
2019-12-10 18:33:35,2019-12-10 18:45:23,0,707,1,44,1,4,2,4,3,5,4,1,2,707,0,0,3,4,0.1139,0,0
2019-12-12 13:06:09,2019-12-12 13:14:04,0,475,1,36,1,3,3,3,3,3,7,1,1,475,0,0,3,3,0.1139,0,0
2019-12-08 20:04:13,2019-12-08 20:33:22,0,1749,1,33,2,3,3,3,3,3,5,1,2,1749,0,1,3,3,0.1139,0,1
2019-12-10 17:43:57,2019-12-10 17:59:48,0,950,1,38,1,4,4,4,3,4,5,1,1,950,0,0,4,3.66666666666667,1.1139,0,0
2019-12-06 16:57:57,2019-12-06 17:23:26,0,1529,1,55,1,4,2,1,1,1,2,1,1,1529,0,0,3,1,0.1139,0,0
2019-12-05 20:17:15,2019-12-05 20:33:46,0,991,1,19,2,4,4,4,5,5,4,1,2,991,0,1,4,4.66666666666667,1.1139,0,1
2019-12-10 14:09:03,2019-12-10 18:06:35,0,14251,1,23,1,3,3,4,4,4,2,1,1,14251,0,0,3,4,0.1139,0,0
2019-12-07 16:33:23,2019-12-07 16:53:37,0,1213,1,18,1,3,4,4,4,4,5,1,1,1213,0,0,3.5,4,0.6139,0,0
2019-12-08 09:17:35,2019-12-08 09:31:30,0,835,1,43,2,2,2,2,3,3,5,1,1,835,0,1,2,2.66666666666667,-0.8861,0,1
2019-12-07 11:20:35,2019-12-07 11:30:57,0,621,1,43,1,3,3,4,3,3,4,1,1,621,0,0,3,3.33333333333333,0.1139,0,0
2019-12-08 00:36:24,2019-12-08 00:48:59,0,755,1,62,1,3,3,3,3,3,1,1,1,755,0,0,3,3,0.1139,0,0
2019-12-07 05:09:50,2019-12-07 14:34:48,0,33898,1,19,2,3,3,4,3,4,6,1,1,33898,0,1,3,3.66666666666667,0.1139,0,1
2019-12-09 22:17:25,2019-12-09 22:24:18,0,413,1,28,1,3,3,3,3,3,5,1,1,413,0,0,3,3,0.1139,0,0
2019-12-11 08:52:19,2019-12-11 09:21:10,0,1730,1,21,2,3,3,3,3,3,5,1,1,1730,0,1,3,3,0.1139,0,1
2019-12-06 15:16:49,2019-12-06 15:27:49,0,659,1,19,1,2,3,3,2,3,2,1,4,659,0,0,2.5,2.66666666666667,-0.3861,0,0
2019-12-08 01:48:20,2019-12-08 02:11:36,0,1395,1,60,1,3,3,3,3,3,2,1,2,1395,0,0,3,3,0.1139,0,0
2019-12-06 18:34:22,2019-12-06 19:02:41,0,1698,1,44,2,3,3,1,4,1,1,1,2,1698,0,1,3,2,0.1139,0,1
2019-12-06 20:13:33,2019-12-06 20:28:35,0,901,1,21,1,3,3,1,1,1,1,1,1,901,0,0,3,1,0.1139,0,0
2019-12-05 22:45:15,2019-12-05 23:07:12,0,1316,1,62,2,2,2,1,1,1,1,1,1,1316,0,1,2,1,-0.8861,0,1
2019-12-07 16:08:51,2019-12-07 16:22:42,0,831,1,47,2,2,2,1,1,1,1,1,4,831,0,1,2,1,-0.8861,0,1
2019-12-08 06:42:55,2019-12-08 07:05:15,0,1339,1,28,2,2,2,2,2,2,1,1,1,1339,0,1,2,2,-0.8861,0,1
2019-12-06 16:28:04,2019-12-06 16:41:42,0,817,1,49,1,3,3,3,1,1,1,1,1,817,0,0,3,1.66666666666667,0.1139,0,0
2019-12-06 18:41:07,2019-12-06 19:09:52,0,1725,1,52,2,3,3,3,3,3,1,1,1,1725,0,1,3,3,0.1139,0,1
2019-12-06 19:53:53,2019-12-06 20:00:47,0,413,1,22,2,2,3,4,3,3,1,1,3,413,0,1,2.5,3.33333333333333,-0.3861,0,1
2019-12-07 12:29:27,2019-12-07 12:53:31,0,1443,1,58,1,5,3,1,1,1,1,1,1,1443,0,0,4,1,1.1139,0,0
2019-12-07 13:57:24,2019-12-07 14:18:04,0,1240,1,61,2,1,1,1,1,1,1,1,1,1240,0,1,1,1,-1.8861,0,1
2019-12-07 16:55:16,2019-12-07 17:37:41,0,2544,1,51,1,3,2,2,1,2,1,1,2,2544,0,0,2.5,1.66666666666667,-0.3861,0,0
2019-12-07 17:39:29,2019-12-07 17:58:27,0,1137,1,47,2,4,4,1,1,1,1,1,1,1137,0,1,4,1,1.1139,0,1
2019-12-07 18:52:52,2019-12-07 19:15:09,0,1337,1,54,1,4,3,1,1,1,1,1,1,1337,0,0,3.5,1,0.6139,0,0
2019-12-11 13:18:02,2019-12-11 13:33:36,0,933,1,50,1,1,1,1,1,1,1,1,1,933,0,0,1,1,-1.8861,0,0
2019-12-05 14:39:50,2019-12-05 15:01:22,0,1291,1,37,1,5,5,3,5,1,1,1,1,1291,0,0,5,3,2.1139,0,0
2019-12-07 21:00:08,2019-12-07 22:09:46,0,4178,1,46,2,2,2,4,4,3,1,1,4,4178,0,1,2,3.66666666666667,-0.8861,0,1
2019-12-08 12:26:32,2019-12-08 12:46:16,0,1183,1,22,1,2,2,1,3,2,1,1,1,1183,0,0,2,2,-0.8861,0,0
2019-12-06 16:01:33,2019-12-06 16:25:12,0,1419,1,61,1,2,2,2,1,1,1,1,4,1419,0,0,2,1.33333333333333,-0.8861,0,0
2019-12-06 18:47:08,2019-12-06 19:04:14,0,1026,1,25,2,1,1,1,1,1,1,1,1,1026,0,1,1,1,-1.8861,0,1
2019-12-07 18:30:29,2019-12-07 18:50:01,0,1171,1,41,1,4,1,1,1,1,1,1,1,1171,0,0,2.5,1,-0.3861,0,0
2019-12-12 12:24:54,2019-12-12 12:40:17,0,923,1,21,1,5,4,4,2,2,1,1,1,923,0,0,4.5,2.66666666666667,1.6139,0,0
2019-12-06 15:13:37,2019-12-06 15:49:13,0,2135,1,19,1,5,4,5,5,3,1,1,1,2135,0,0,4.5,4.33333333333333,1.6139,0,0
2019-12-12 13:54:11,2019-12-12 14:01:21,0,429,1,29,1,5,5,4,3,4,7,1,2,429,0,0,5,3.66666666666667,2.1139,0,0
2019-12-07 08:47:36,2019-12-07 09:05:10,0,1053,1,60,1,1,2,1,2,4,7,1,1,1053,0,0,1.5,2.33333333333333,-1.3861,0,0
2019-12-07 18:24:24,2019-12-07 18:44:44,0,1219,1,25,2,3,3,1,2,1,5,1,1,1219,0,1,3,1.33333333333333,0.1139,0,1
2019-12-10 11:03:56,2019-12-10 11:13:40,0,584,1,31,1,4,4,3,4,3,8,1,1,584,0,0,4,3.33333333333333,1.1139,0,0
2019-12-09 14:45:26,2019-12-09 14:54:49,0,562,1,26,1,5,5,5,5,5,6,1,1,562,0,0,5,5,2.1139,0,0
2019-12-06 22:11:09,2019-12-06 23:04:52,0,3222,1,29,1,4,5,5,4,5,6,1,1,3222,0,0,4.5,4.66666666666667,1.6139,0,0
2019-12-07 22:46:32,2019-12-07 23:08:52,0,1339,1,45,1,4,5,1,1,2,3,1,1,1339,0,0,4.5,1.33333333333333,1.6139,0,0
2019-12-07 12:11:00,2019-12-07 12:42:45,0,1904,1,52,1,4,4,5,5,5,5,1,1,1904,0,0,4,5,1.1139,0,0
2019-12-10 14:23:38,2019-12-10 14:30:39,0,420,1,38,1,4,4,4,5,4,5,1,1,420,0,0,4,4.33333333333333,1.1139,0,0
2019-12-10 19:37:12,2019-12-10 20:07:17,0,1804,1,29,2,3,2,1,2,2,4,1,1,1804,0,1,2.5,1.66666666666667,-0.3861,0,1
2019-12-10 07:42:58,2019-12-10 07:52:33,0,575,1,26,1,3,2,1,3,2,5,1,1,575,0,0,2.5,2,-0.3861,0,0
2019-12-10 09:05:36,2019-12-10 09:20:14,0,878,1,33,1,3,3,3,4,4,6,1,3,878,0,0,3,3.66666666666667,0.1139,0,0
2019-12-10 14:12:51,2019-12-10 15:12:41,0,3589,1,33,1,4,4,4,4,4,7,1,1,3589,0,0,4,4,1.1139,0,0
2019-12-10 13:10:52,2019-12-10 13:50:57,0,2404,1,30,2,2,2,3,3,3,3,1,1,2404,0,1,2,3,-0.8861,0,1
2019-12-09 07:22:56,2019-12-09 07:29:02,0,365,1,25,2,4,4,3,3,4,1,1,1,365,0,1,4,3.33333333333333,1.1139,0,1
2019-12-06 17:46:59,2019-12-06 18:13:20,0,1580,1,54,2,2,3,1,1,2,1,1,4,1580,0,1,2.5,1.33333333333333,-0.3861,0,1
2019-12-08 07:37:35,2019-12-08 07:42:09,0,274,1,28,1,5,4,3,4,4,7,1,1,274,0,0,4.5,3.66666666666667,1.6139,0,0
2019-12-12 13:09:11,2019-12-12 15:28:24,0,8352,1,18,1,3,2,2,2,2,2,1,2,8352,0,0,2.5,2,-0.3861,0,0
2019-12-05 12:25:43,2019-12-05 12:48:22,0,1358,1,35,1,3,4,4,5,4,2,1,1,1358,0,0,3.5,4.33333333333333,0.6139,0,0
2019-12-06 21:06:04,2019-12-06 21:27:05,0,1260,1,37,1,4,3,3,5,5,2,1,1,1260,0,0,3.5,4.33333333333333,0.6139,0,0
2019-12-06 21:11:40,2019-12-06 21:41:14,0,1774,1,65,2,5,5,1,2,2,2,1,1,1774,0,1,5,1.66666666666667,2.1139,0,1
2019-12-10 18:51:25,2019-12-10 19:06:57,0,931,1,31,2,1,2,4,4,5,2,1,1,931,0,1,1.5,4.33333333333333,-1.3861,0,1
2019-12-07 09:59:08,2019-12-07 10:20:26,0,1277,1,59,2,1,1,1,1,1,1,1,3,1277,0,1,1,1,-1.8861,0,1
2019-12-05 14:14:28,2019-12-05 16:31:33,0,8225,1,20,2,5,3,4,5,4,1,1,1,8225,0,1,4,4.33333333333333,1.1139,0,1
2019-12-06 05:36:24,2019-12-06 06:05:02,0,1718,1,62,2,5,4,4,1,1,1,1,1,1718,0,1,4.5,2,1.6139,0,1
2019-12-06 20:45:55,2019-12-06 21:12:21,0,1585,1,62,1,4,4,3,1,3,1,1,1,1585,0,0,4,2.33333333333333,1.1139,0,0
2019-12-07 10:00:18,2019-12-07 10:32:04,0,1905,1,55,1,3,3,1,2,2,1,1,1,1905,0,0,3,1.66666666666667,0.1139,0,0
2019-12-07 18:30:18,2019-12-07 18:43:50,0,811,1,62,2,2,2,1,1,1,1,1,1,811,0,1,2,1,-0.8861,0,1
2019-12-07 17:57:11,2019-12-07 18:43:58,0,2807,1,55,1,3,3,2,2,2,1,1,1,2807,0,0,3,2,0.1139,0,0
2019-12-07 20:37:34,2019-12-07 20:57:13,0,1179,1,33,1,2,3,3,1,3,1,1,1,1179,0,0,2.5,2.33333333333333,-0.3861,0,0
2019-12-07 18:06:40,2019-12-07 21:39:57,0,12796,1,57,2,1,2,2,5,5,1,1,1,12796,0,1,1.5,4,-1.3861,0,1
2019-12-08 20:10:54,2019-12-08 21:05:38,0,3283,1,40,2,3,2,4,4,3,1,1,1,3283,0,1,2.5,3.66666666666667,-0.3861,0,1
2019-12-10 09:15:12,2019-12-10 09:51:34,0,2182,1,49,1,3,3,1,1,1,1,1,1,2182,0,0,3,1,0.1139,0,0
2019-12-11 13:29:58,2019-12-11 13:48:14,0,1095,1,55,1,5,2,1,1,1,1,1,1,1095,0,0,3.5,1,0.6139,0,0
2019-12-05 14:35:32,2019-12-05 15:16:50,0,2477,1,32,1,4,4,1,1,1,1,1,1,2477,0,0,4,1,1.1139,0,0
2019-12-05 23:38:36,2019-12-06 00:00:58,0,1341,1,48,1,2,4,3,1,1,1,1,1,1341,0,0,3,1.66666666666667,0.1139,0,0
2019-12-06 14:08:58,2019-12-06 14:26:09,0,1031,1,58,2,1,1,1,1,1,1,1,1,1031,0,1,1,1,-1.8861,0,1
2019-12-07 00:36:32,2019-12-07 00:54:28,0,1075,1,48,1,5,5,3,1,1,1,1,1,1075,0,0,5,1.66666666666667,2.1139,0,0
2019-12-07 10:46:22,2019-12-07 11:12:34,0,1571,1,53,1,1,2,1,2,2,1,1,1,1571,0,0,1.5,1.66666666666667,-1.3861,0,0
2019-12-07 11:13:28,2019-12-07 11:32:44,0,1155,1,22,1,5,4,3,5,4,1,1,1,1155,0,0,4.5,4,1.6139,0,0
2019-12-07 15:41:44,2019-12-07 16:00:17,0,1113,1,39,1,1,1,1,1,1,1,1,1,1113,0,0,1,1,-1.8861,0,0
2019-12-07 21:15:48,2019-12-07 21:34:40,0,1131,1,52,1,2,3,1,1,1,1,1,1,1131,0,0,2.5,1,-0.3861,0,0
2019-12-07 21:02:17,2019-12-07 21:38:22,0,2164,1,20,2,1,1,1,1,1,1,1,1,2164,0,1,1,1,-1.8861,0,1
2019-12-08 10:43:33,2019-12-08 11:25:44,0,2531,1,26,1,5,5,5,4,5,1,1,1,2531,0,0,5,4.66666666666667,2.1139,0,0
2019-12-08 16:47:02,2019-12-08 17:10:54,0,1432,1,43,2,1,1,1,1,3,1,1,2,1432,0,1,1,1.66666666666667,-1.8861,0,1
2019-12-12 19:31:10,2019-12-12 19:58:11,0,1620,1,32,2,3,3,4,3,4,1,1,1,1620,0,1,3,3.66666666666667,0.1139,0,1
2019-12-07 06:59:37,2019-12-07 07:16:12,0,995,1,48,1,5,4,3,1,2,1,1,3,995,0,0,4.5,2,1.6139,0,0
2019-12-07 09:10:19,2019-12-07 09:42:17,0,1917,1,60,1,4,2,2,1,1,1,1,1,1917,0,0,3,1.33333333333333,0.1139,0,0
2019-12-07 15:34:27,2019-12-07 15:50:53,0,985,1,27,2,1,1,3,3,3,1,1,4,985,0,1,1,3,-1.8861,0,1
2019-12-07 21:50:28,2019-12-08 00:25:14,0,9285,1,50,1,2,3,1,2,2,1,1,1,9285,0,0,2.5,1.66666666666667,-0.3861,0,0
2019-12-08 12:15:17,2019-12-08 12:39:16,0,1439,1,21,1,2,3,4,5,5,1,1,1,1439,0,0,2.5,4.66666666666667,-0.3861,0,0
2019-12-08 17:55:02,2019-12-08 18:04:29,0,566,1,22,2,4,4,5,5,5,1,1,4,566,0,1,4,5,1.1139,0,1
2019-12-10 15:21:57,2019-12-10 15:54:40,0,1962,1,31,1,3,3,3,4,4,1,1,1,1962,0,0,3,3.66666666666667,0.1139,0,0
2019-12-07 07:08:08,2019-12-07 07:31:57,0,1428,1,54,1,2,2,3,3,3,1,1,1,1428,0,0,2,3,-0.8861,0,0
2019-12-07 12:54:20,2019-12-07 13:22:57,0,1717,1,51,1,2,3,2,2,2,5,1,1,1717,0,0,2.5,2,-0.3861,0,0
2019-12-09 11:12:55,2019-12-09 11:39:34,0,1598,1,20,1,4,4,2,3,2,2,1,1,1598,0,0,4,2.33333333333333,1.1139,0,0
2019-12-07 15:30:48,2019-12-07 15:36:29,0,341,1,25,1,4,3,2,1,2,7,1,1,341,0,0,3.5,1.66666666666667,0.6139,0,0
2019-12-07 04:22:45,2019-12-07 04:37:46,0,901,1,35,1,3,3,2,2,3,6,1,3,901,0,0,3,2.33333333333333,0.1139,0,0
2019-12-07 23:16:26,2019-12-07 23:36:29,0,1202,1,47,1,4,4,5,2,2,5,1,1,1202,0,0,4,3,1.1139,0,0
2019-12-09 20:03:03,2019-12-09 20:17:09,0,845,1,40,1,4,4,5,4,5,6,1,1,845,0,0,4,4.66666666666667,1.1139,0,0
2019-12-06 15:48:42,2019-12-06 16:26:48,0,2286,1,28,2,3,2,4,2,3,6,1,1,2286,0,1,2.5,3,-0.3861,0,1
2019-12-07 19:38:27,2019-12-07 19:56:18,0,1070,1,26,1,3,2,4,5,5,6,1,1,1070,0,0,2.5,4.66666666666667,-0.3861,0,0
2019-12-08 17:26:35,2019-12-08 17:47:35,0,1259,1,48,2,3,2,1,2,2,4,1,1,1259,0,1,2.5,1.66666666666667,-0.3861,0,1
2019-12-06 16:14:11,2019-12-06 16:31:40,0,1049,1,56,1,5,5,4,3,3,4,1,1,1049,0,0,5,3.33333333333333,2.1139,0,0
2019-12-10 14:50:07,2019-12-10 15:13:33,0,1405,1,24,2,2,2,5,5,5,2,1,1,1405,0,1,2,5,-0.8861,0,1
2019-12-07 14:11:30,2019-12-07 14:23:32,0,721,1,34,1,4,5,4,5,4,8,1,3,721,0,0,4.5,4.33333333333333,1.6139,0,0
2019-12-08 14:32:56,2019-12-08 15:15:05,0,2528,1,35,1,3,4,1,3,1,4,1,1,2528,0,0,3.5,1.66666666666667,0.6139,0,0
2019-12-10 06:36:07,2019-12-10 06:54:23,0,1096,1,38,2,2,1,3,4,4,4,1,1,1096,0,1,1.5,3.66666666666667,-1.3861,0,1
2019-12-10 00:31:36,2019-12-10 00:54:55,0,1399,1,23,1,1,5,1,1,1,6,1,1,1399,0,0,3,1,0.1139,0,0
2019-12-09 21:44:23,2019-12-09 22:00:47,0,984,1,22,2,3,1,4,5,5,2,1,3,984,0,1,2,4.66666666666667,-0.8861,0,1
2019-12-06 00:31:47,2019-12-06 00:54:25,0,1358,1,27,2,4,4,1,1,1,2,1,2,1358,0,1,4,1,1.1139,0,1
2019-12-07 01:40:20,2019-12-07 02:07:46,0,1645,1,63,1,1,1,1,1,1,6,1,1,1645,0,0,1,1,-1.8861,0,0
2019-12-07 19:09:38,2019-12-07 19:18:33,0,534,1,25,2,3,4,4,2,3,1,1,3,534,0,1,3.5,3,0.6139,0,1
2019-12-08 18:49:52,2019-12-08 19:21:18,0,1885,1,47,2,1,1,5,5,5,7,1,1,1885,0,1,1,5,-1.8861,0,1
2019-12-06 22:38:59,2019-12-06 23:13:06,0,2046,1,51,2,5,5,1,1,1,6,1,1,2046,0,1,5,1,2.1139,0,1
2019-12-10 08:00:46,2019-12-10 08:15:28,0,882,1,39,1,1,1,5,3,3,4,1,2,882,0,0,1,3.66666666666667,-1.8861,0,0
2019-12-06 16:50:26,2019-12-06 16:57:56,0,450,1,22,1,4,3,4,3,4,1,1,1,450,0,0,3.5,3.66666666666667,0.6139,0,0
2019-12-06 17:31:04,2019-12-06 17:51:33,0,1228,1,53,2,5,5,5,5,5,1,1,1,1228,0,1,5,5,2.1139,0,1
2019-12-07 10:42:27,2019-12-07 11:05:59,0,1412,1,43,2,1,1,1,1,1,1,1,1,1412,0,1,1,1,-1.8861,0,1
2019-12-12 19:08:46,2019-12-12 19:29:58,0,1271,1,38,2,1,3,3,4,3,1,1,1,1271,0,1,2,3.33333333333333,-0.8861,0,1
2019-12-06 16:50:19,2019-12-06 17:04:39,0,859,1,23,2,2,1,4,5,5,1,1,1,859,0,1,1.5,4.66666666666667,-1.3861,0,1
2019-12-06 13:04:03,2019-12-06 13:28:26,0,1462,1,60,1,3,4,1,1,3,1,1,1,1462,0,0,3.5,1.66666666666667,0.6139,0,0
2019-12-07 15:10:55,2019-12-07 15:33:35,0,1360,1,57,2,3,3,1,1,1,4,1,1,1360,0,1,3,1,0.1139,0,1
2019-12-08 05:52:13,2019-12-08 06:23:30,0,1876,1,67,1,3,4,4,2,1,3,1,1,1876,0,0,3.5,2.33333333333333,0.6139,0,0
2019-12-10 19:44:33,2019-12-10 21:46:16,0,7302,1,35,2,2,2,5,5,5,2,1,1,7302,0,1,2,5,-0.8861,0,1
2019-12-05 14:42:28,2019-12-05 17:11:13,0,8925,1,31,1,4,2,3,5,5,2,1,1,8925,0,0,3,4.33333333333333,0.1139,0,0
2019-12-07 03:44:02,2019-12-07 04:03:59,0,1196,1,41,1,3,3,5,5,5,2,1,1,1196,0,0,3,5,0.1139,0,0
2019-12-07 19:41:01,2019-12-07 19:55:02,0,841,1,35,2,1,5,1,1,5,2,1,1,841,0,1,3,2.33333333333333,0.1139,0,1
2019-12-08 14:38:31,2019-12-08 14:56:50,0,1098,1,44,2,1,1,1,1,1,2,1,1,1098,0,1,1,1,-1.8861,0,1
2019-12-09 16:13:33,2019-12-09 16:38:18,0,1484,1,26,2,4,3,2,2,2,2,1,1,1484,0,1,3.5,2,0.6139,0,1
2019-12-06 22:12:26,2019-12-06 22:32:18,0,1191,1,29,2,3,3,3,2,2,2,1,1,1191,0,1,3,2.33333333333333,0.1139,0,1
2019-12-07 19:29:53,2019-12-07 19:43:27,0,813,1,53,1,1,2,2,3,3,2,1,1,813,0,0,1.5,2.66666666666667,-1.3861,0,0
2019-12-08 00:08:44,2019-12-08 01:04:51,0,3366,1,50,2,5,5,2,1,1,2,1,1,3366,0,1,5,1.33333333333333,2.1139,0,1
2019-12-10 09:50:21,2019-12-10 10:26:08,0,2146,1,39,2,3,2,1,1,1,2,1,1,2146,0,1,2.5,1,-0.3861,0,1
2019-12-10 12:00:01,2019-12-10 12:21:05,0,1263,1,40,2,2,3,1,1,1,2,1,1,1263,0,1,2.5,1,-0.3861,0,1
2019-12-09 21:55:57,2019-12-09 22:10:56,0,898,1,19,2,5,5,5,5,5,2,1,1,898,0,1,5,5,2.1139,0,1
2019-12-06 13:15:39,2019-12-06 13:40:17,0,1477,1,22,2,2,3,1,2,2,2,1,1,1477,0,1,2.5,1.66666666666667,-0.3861,0,1
2019-12-05 12:25:02,2019-12-05 12:43:56,0,1134,1,37,2,4,3,5,4,5,1,1,4,1134,0,1,3.5,4.66666666666667,0.6139,0,1
2019-12-05 19:02:09,2019-12-05 19:15:23,0,794,1,53,2,1,1,4,2,2,1,1,1,794,0,1,1,2.66666666666667,-1.8861,0,1
2019-12-05 20:08:32,2019-12-05 20:22:47,0,854,1,49,1,5,5,5,5,5,1,1,2,854,0,0,5,5,2.1139,0,0
2019-12-06 19:46:01,2019-12-06 20:27:24,0,2482,1,55,2,5,5,1,3,3,1,1,1,2482,0,1,5,2.33333333333333,2.1139,0,1
2019-12-06 20:17:31,2019-12-06 20:38:28,0,1256,1,33,2,1,1,5,5,5,1,1,1,1256,0,1,1,5,-1.8861,0,1
2019-12-06 20:33:09,2019-12-06 20:46:15,0,785,1,60,2,5,1,1,1,1,1,1,1,785,0,1,3,1,0.1139,0,1
2019-12-07 06:23:33,2019-12-07 06:40:21,0,1008,1,58,1,4,4,5,5,3,1,1,1,1008,0,0,4,4.33333333333333,1.1139,0,0
2019-12-07 09:23:37,2019-12-07 10:04:29,0,2452,1,62,2,1,1,4,1,1,1,1,1,2452,0,1,1,2,-1.8861,0,1
2019-12-07 13:17:03,2019-12-07 13:35:35,0,1112,1,45,2,5,2,1,1,1,1,1,1,1112,0,1,3.5,1,0.6139,0,1
2019-12-07 20:35:28,2019-12-07 20:56:36,0,1267,1,39,1,1,2,3,2,2,1,1,1,1267,0,0,1.5,2.33333333333333,-1.3861,0,0
2019-12-07 20:30:09,2019-12-07 21:03:56,0,2027,1,23,2,2,1,4,4,4,1,1,1,2027,0,1,1.5,4,-1.3861,0,1
2019-12-09 10:16:43,2019-12-09 10:40:21,0,1417,1,48,2,3,4,1,1,1,1,1,1,1417,0,1,3.5,1,0.6139,0,1
2019-12-06 14:39:14,2019-12-10 18:00:02,0,357647,1,21,2,4,5,2,2,2,1,1,1,357647,0,1,4.5,2,1.6139,0,1
2019-12-10 21:08:30,2019-12-10 21:43:31,0,2101,1,28,1,5,5,1,1,1,1,1,1,2101,0,0,5,1,2.1139,0,0
2019-12-12 14:07:59,2019-12-12 14:22:26,0,867,1,54,1,5,5,5,5,5,1,1,1,867,0,0,5,5,2.1139,0,0
2019-12-05 23:01:36,2019-12-05 23:50:56,0,2959,1,50,2,3,3,1,1,1,1,1,1,2959,0,1,3,1,0.1139,0,1
2019-12-06 00:34:27,2019-12-06 01:12:50,0,2303,1,40,1,2,3,2,1,1,1,1,3,2303,0,0,2.5,1.33333333333333,-0.3861,0,0
